fvcmean_id,region_id,region_name,year,fvc_mean
0363,530103,盘龙区,2014,0.5741
0364,532523,屏边苗族自治县,2014,0.6984
0365,530302,麒麟区,2014,0.5159
0366,530622,巧家县,2014,0.6721
0367,532626,丘北县,2014,0.6113
0368,533102,瑞丽市,2014,0.5878
0369,530323,师宗县,2014,0.5825
0370,530521,施甸县,2014,0.4932
0371,530126,石林彝族自治县,2014,0.4493
0372,532525,石屏县,2014,0.568
0373,532322,双柏县,2014,0.5196
0374,530925,双江拉祜族佤族布朗族傣族自治县,2014,0.5782
0375,530681,水富市,2014,0.7826
0376,530802,思茅区,2014,0.5619
0377,530127,嵩明县,2014,0.4921
0378,530626,绥江县,2014,0.7483
0379,530581,腾冲市,2014,0.6288
0380,530423,通海县,2014,0.4697
0381,530629,威信县,2014,0.8662
0382,532927,巍山彝族回族自治县,2014,0.5021
0383,533423,维西傈僳族自治县,2014,0.7415
0384,532601,文山市,2014,0.5762
0385,530102,五华区,2014,0.4958
0386,532329,武定县,2014,0.5197
0387,532623,西畴县,2014,0.661
0388,530829,西盟佤族自治县,2014,0.6751
0389,530112,西山区,2014,0.4867
0390,533401,香格里拉市,2014,0.5763
0391,532923,祥云县,2014,0.4368
0392,530427,新平彝族傣族自治县,2014,0.607
0393,530381,宣威市,2014,0.661
0394,530129,寻甸回族彝族自治县,2014,0.5624
0395,530623,盐津县,2014,0.8234
0396,532622,砚山县,2014,0.5417
0397,532922,漾濞彝族自治县,2014,0.6257
0398,532325,姚安县,2014,0.4745
0399,530125,宜良县,2014,0.5381
0400,530628,彝良县,2014,0.8664
0401,530425,易门县,2014,0.4937
0402,533123,盈江县,2014,0.7185
0403,530923,永德县,2014,0.5902
0404,532928,永平县,2014,0.5868
0405,532327,永仁县,2014,0.4512
0406,530625,永善县,2014,0.8063
0407,530722,永胜县,2014,0.489
0408,530721,玉龙纳西族自治县,2014,0.6015
0409,530428,元江哈尼族彝族傣族自治县,2014,0.6012
0410,532328,元谋县,2014,0.3375
0411,532528,元阳县,2014,0.7339
0412,532929,云龙县,2014,0.6344
0413,530922,云县,2014,0.5846
0414,530303,沾益区,2014,0.5632
0415,530602,昭阳区,2014,0.7031
0416,530924,镇康县,2014,0.5805
0417,530627,镇雄县,2014,0.865
0418,530825,镇沅彝族哈尼族拉祜族自治县,2014,0.6653
0419,530181,安宁市,2015,0.6593
0420,532924,宾川县,2015,0.6496
0421,530927,沧源佤族自治县,2015,0.7822
0422,530524,昌宁县,2015,0.7212
0423,530114,呈贡区,2015,0.4667
0424,530481,澄江市,2015,0.5642
0425,532301,楚雄市,2015,0.668
0426,530624,大关县,2015,0.9061
0427,532901,大理市,2015,0.5912
0428,532326,大姚县,2015,0.6676
0429,533422,德钦县,2015,0.6109
0430,530113,东川区,2015,0.7171
0431,530426,峨山彝族自治县,2015,0.7133
0432,532930,洱源县,2015,0.6963
0433,530921,凤庆县,2015,0.7173
0434,533323,福贡县,2015,0.7968
0435,530124,富民县,2015,0.7429
0436,532628,富宁县,2015,0.8677
0437,530325,富源县,2015,0.8085
0438,532501,个旧市,2015,0.7082
0439,530926,耿马傣族佤族自治县,2015,0.7809
0440,533324,贡山独龙族怒族自治县,2015,0.7334
0441,530702,古城区,2015,0.6816
0442,530111,官渡区,2015,0.5337
0443,532627,广南县,2015,0.8288
0444,532532,河口瑶族自治县,2015,0.8179
0445,532932,鹤庆县,2015,0.6616
0446,532529,红河县,2015,0.7697
0447,530402,红塔区,2015,0.6415
0448,530424,华宁县,2015,0.6962
0449,530723,华坪县,2015,0.6547
0450,530326,会泽县,2015,0.7331
0451,532524,建水县,2015,0.6772
0452,532931,剑川县,2015,0.6854
0453,530826,江城哈尼族彝族自治县,2015,0.8442
0454,530403,江川区,2015,0.5494
0455,532530,金平苗族瑶族傣族自治县,2015,0.8247
0456,530115,晋宁区,2015,0.6023
0457,530823,景东彝族自治县,2015,0.787
0458,530824,景谷傣族彝族自治县,2015,0.7999
0459,532801,景洪市,2015,0.8526
0460,532502,开远市,2015,0.7281
0461,533325,兰坪白族普米族自治县,2015,0.697
0462,530828,澜沧拉祜族自治县,2015,0.7779
0463,533122,梁河县,2015,0.6936
0464,530902,临翔区,2015,0.7811
0465,530523,龙陵县,2015,0.6867
0466,530502,隆阳区,2015,0.6383
0467,533124,陇川县,2015,0.7445
0468,533301,泸水市,2015,0.7848
0469,532527,泸西县,2015,0.7373
0470,530621,鲁甸县,2015,0.734
0471,530322,陆良县,2015,0.6801
0472,532302,禄丰市,2015,0.7049
0473,530128,禄劝彝族苗族自治县,2015,0.7688
0474,530324,罗平县,2015,0.7776
0475,532531,绿春县,2015,0.8087
0476,532624,麻栗坡县,2015,0.8317
0477,532625,马关县,2015,0.8034
0478,530304,马龙区,2015,0.7212
0479,533103,芒市,2015,0.6983
0480,532503,蒙自市,2015,0.753
0481,532822,勐海县,2015,0.8043
0482,532823,勐腊县,2015,0.8808
0483,530827,孟连傣族拉祜族佤族自治县,2015,0.7664
0484,532925,弥渡县,2015,0.6811
0485,532504,弥勒市,2015,0.7243
0486,530822,墨江哈尼族自治县,2015,0.7893
0487,532323,牟定县,2015,0.6414
0488,532324,南华县,2015,0.6691
0489,532926,南涧彝族自治县,2015,0.711
0490,530821,宁洱哈尼族彝族自治县,2015,0.7999
0491,530724,宁蒗彝族自治县,2015,0.7046
0492,530103,盘龙区,2015,0.7051
0493,532523,屏边苗族自治县,2015,0.8199
0494,530302,麒麟区,2015,0.7292
0495,530622,巧家县,2015,0.7529
0496,532626,丘北县,2015,0.8023
0497,533102,瑞丽市,2015,0.6812
0498,530323,师宗县,2015,0.8119
0499,530521,施甸县,2015,0.645
0500,530126,石林彝族自治县,2015,0.6629
0501,532525,石屏县,2015,0.6783
0502,532322,双柏县,2015,0.7027
0503,530925,双江拉祜族佤族布朗族傣族自治县,2015,0.7648
0504,530681,水富市,2015,0.8381
0505,530802,思茅区,2015,0.7911
0506,530127,嵩明县,2015,0.6445
0507,530626,绥江县,2015,0.8499
0508,530581,腾冲市,2015,0.7132
0509,530423,通海县,2015,0.5956
0510,530629,威信县,2015,0.9043
0511,532927,巍山彝族回族自治县,2015,0.6732
0512,533423,维西傈僳族自治县,2015,0.7811
0513,532601,文山市,2015,0.7593
0514,530102,五华区,2015,0.651
0515,532329,武定县,2015,0.7084
0516,532623,西畴县,2015,0.8236
0517,530829,西盟佤族自治县,2015,0.8079
0518,530112,西山区,2015,0.5685
0519,533401,香格里拉市,2015,0.6783
0520,532923,祥云县,2015,0.6225
0521,530427,新平彝族傣族自治县,2015,0.7476
0522,530381,宣威市,2015,0.7882
0523,530129,寻甸回族彝族自治县,2015,0.7466
0524,530623,盐津县,2015,0.8459
0525,532622,砚山县,2015,0.7661
0526,532922,漾濞彝族自治县,2015,0.7148
0527,532325,姚安县,2015,0.6445
0528,530125,宜良县,2015,0.7166
0529,530628,彝良县,2015,0.888
0530,530425,易门县,2015,0.7054
0531,533123,盈江县,2015,0.7592
0532,530923,永德县,2015,0.7148
0533,532928,永平县,2015,0.6661
0534,532327,永仁县,2015,0.6258
0535,530625,永善县,2015,0.8474
0536,530722,永胜县,2015,0.6376
0537,530721,玉龙纳西族自治县,2015,0.6807
0538,530428,元江哈尼族彝族傣族自治县,2015,0.7519
0539,532328,元谋县,2015,0.5453
0540,532528,元阳县,2015,0.7852
0541,532929,云龙县,2015,0.6807
0542,530922,云县,2015,0.7755
0543,530303,沾益区,2015,0.7464
0544,530602,昭阳区,2015,0.7642
0545,530924,镇康县,2015,0.75
0546,530627,镇雄县,2015,0.8959
0547,530825,镇沅彝族哈尼族拉祜族自治县,2015,0.8037
0548,530181,安宁市,2016,0.6771
0549,532924,宾川县,2016,0.6562
0550,530927,沧源佤族自治县,2016,0.7466
0551,530524,昌宁县,2016,0.6955
0552,530114,呈贡区,2016,0.4721
0553,530481,澄江市,2016,0.5701
0554,532301,楚雄市,2016,0.7011
0555,530624,大关县,2016,0.91
0556,532901,大理市,2016,0.579
0557,532326,大姚县,2016,0.706
0558,533422,德钦县,2016,0.6162
0559,530113,东川区,2016,0.7329
0560,530426,峨山彝族自治县,2016,0.7099
0561,532930,洱源县,2016,0.7001
0562,530921,凤庆县,2016,0.6716
0563,533323,福贡县,2016,0.7991
0564,530124,富民县,2016,0.758
0565,532628,富宁县,2016,0.8401
0566,530325,富源县,2016,0.8225
0567,532501,个旧市,2016,0.742
0568,530926,耿马傣族佤族自治县,2016,0.7551
0569,533324,贡山独龙族怒族自治县,2016,0.7494
0570,530702,古城区,2016,0.6829
0571,530111,官渡区,2016,0.5409
0572,532627,广南县,2016,0.8246
