coverage_id,region_id,region_name,level,year,fvc_level,area_km2,level_name
1767,533122,梁河县,3,2015,中低,46.0548,县级
1768,533122,梁河县,3,2015,中,110.7189,县级
1769,533122,梁河县,3,2015,中高,309.4695,县级
1770,533122,梁河县,3,2015,高,644.049,县级
1771,530902,临翔区,3,2015,低,93.7269,县级
1772,530902,临翔区,3,2015,中低,63.135,县级
1773,530902,临翔区,3,2015,中,128.7054,县级
1774,530902,临翔区,3,2015,中高,359.5824,县级
1775,530902,临翔区,3,2015,高,1933.0542,县级
1776,530523,龙陵县,3,2015,低,95.2335,县级
1777,530523,龙陵县,3,2015,中低,98.6067,县级
1778,530523,龙陵县,3,2015,中,282.6576,县级
1779,530523,龙陵县,3,2015,中高,818.6805,县级
1780,530523,龙陵县,3,2015,高,1531.539,县级
1781,530502,隆阳区,3,2015,低,375.588,县级
1782,530502,隆阳区,3,2015,中低,282.3876,县级
1783,530502,隆阳区,3,2015,中,551.6955,县级
1784,530502,隆阳区,3,2015,中高,1352.4264,县级
1785,530502,隆阳区,3,2015,高,2329.4241,县级
1786,533124,陇川县,3,2015,低,57.0069,县级
1787,533124,陇川县,3,2015,中低,44.2467,县级
1788,533124,陇川县,3,2015,中,112.0113,县级
1789,533124,陇川县,3,2015,中高,394.6149,县级
1790,533124,陇川县,3,2015,高,1285.6509,县级
1791,533301,泸水市,3,2015,低,163.3356,县级
1792,533301,泸水市,3,2015,中低,73.7748,县级
1793,533301,泸水市,3,2015,中,137.7936,县级
1794,533301,泸水市,3,2015,中高,393.6186,县级
1795,533301,泸水市,3,2015,高,2361.5163,县级
1796,532527,泸西县,3,2015,低,48.6459,县级
1797,532527,泸西县,3,2015,中低,58.3821,县级
1798,532527,泸西县,3,2015,中,108.5544,县级
1799,532527,泸西县,3,2015,中高,323.7732,县级
1800,532527,泸西县,3,2015,高,1109.9259,县级
1801,530621,鲁甸县,3,2015,低,12.5532,县级
1802,530621,鲁甸县,3,2015,中低,22.2669,县级
1803,530621,鲁甸县,3,2015,中,76.3443,县级
1804,530621,鲁甸县,3,2015,中高,408.1905,县级
1805,530621,鲁甸县,3,2015,高,969.0831,县级
1806,530322,陆良县,3,2015,低,90.9864,县级
1807,530322,陆良县,3,2015,中低,114.5574,县级
1808,530322,陆良县,3,2015,中,209.6028,县级
1809,530322,陆良县,3,2015,中高,460.1538,县级
1810,530322,陆良县,3,2015,高,1120.2768,县级
1811,532302,禄丰市,3,2015,低,79.1001,县级
1812,532302,禄丰市,3,2015,中低,100.8378,县级
1813,532302,禄丰市,3,2015,中,259.3836,县级
1814,532302,禄丰市,3,2015,中高,962.8137,县级
1815,532302,禄丰市,3,2015,高,2155.8069,县级
1816,530128,禄劝彝族苗族自治县,3,2015,低,78.7824,县级
1817,530128,禄劝彝族苗族自治县,3,2015,中低,56.4543,县级
1818,530128,禄劝彝族苗族自治县,3,2015,中,159.9579,县级
1819,530128,禄劝彝族苗族自治县,3,2015,中高,766.6839,县级
1820,530128,禄劝彝族苗族自治县,3,2015,高,3180.8196,县级
1821,530324,罗平县,3,2015,低,49.6296,县级
1822,530324,罗平县,3,2015,中低,56.3472,县级
1823,530324,罗平县,3,2015,中,120.4317,县级
1824,530324,罗平县,3,2015,中高,445.2435,县级
1825,530324,罗平县,3,2015,高,2343.9285,县级
1826,532531,绿春县,3,2015,低,34.1397,县级
1827,532531,绿春县,3,2015,中低,28.5507,县级
1828,532531,绿春县,3,2015,中,79.3485,县级
1829,532531,绿春县,3,2015,中高,386.6679,县级
1830,532531,绿春县,3,2015,高,2575.5597,县级
1831,532624,麻栗坡县,3,2015,低,32.6133,县级
1832,532624,麻栗坡县,3,2015,中低,14.7546,县级
1833,532624,麻栗坡县,3,2015,中,42.6834,县级
1834,532624,麻栗坡县,3,2015,中高,230.7411,县级
1835,532624,麻栗坡县,3,2015,高,2026.7379,县级
1836,532625,马关县,3,2015,低,24.9489,县级
1837,532625,马关县,3,2015,中低,22.2192,县级
1838,532625,马关县,3,2015,中,67.2111,县级
1839,532625,马关县,3,2015,中高,381.9834,县级
1840,532625,马关县,3,2015,高,2169.6435,县级
1841,530304,马龙区,3,2015,低,54.6993,县级
1842,530304,马龙区,3,2015,中低,54.3861,县级
1843,530304,马龙区,3,2015,中,114.0975,县级
1844,530304,马龙区,3,2015,中高,355.1274,县级
1845,530304,马龙区,3,2015,高,1026.2052,县级
1846,533103,芒市,3,2015,低,130.0824,县级
1847,533103,芒市,3,2015,中低,122.6232,县级
1848,533103,芒市,3,2015,中,257.1606,县级
1849,533103,芒市,3,2015,中高,698.7501,县级
1850,533103,芒市,3,2015,高,1723.4073,县级
1851,532503,蒙自市,3,2015,低,49.4451,县级
1852,532503,蒙自市,3,2015,中低,57.9366,县级
1853,532503,蒙自市,3,2015,中,112.6242,县级
1854,532503,蒙自市,3,2015,中高,412.5753,县级
1855,532503,蒙自市,3,2015,高,1545.8931,县级
1856,532822,勐海县,3,2015,低,101.9817,县级
1857,532822,勐海县,3,2015,中低,96.6771,县级
1858,532822,勐海县,3,2015,中,214.452,县级
1859,532822,勐海县,3,2015,中高,661.8636,县级
1860,532822,勐海县,3,2015,高,4325.8392,县级
1861,532823,勐腊县,3,2015,低,107.3934,县级
1862,532823,勐腊县,3,2015,中低,60.8355,县级
1863,532823,勐腊县,3,2015,中,124.6176,县级
1864,532823,勐腊县,3,2015,中高,374.4396,县级
1865,532823,勐腊县,3,2015,高,6175.3428,县级
1866,530827,孟连傣族拉祜族佤族自治县,3,2015,低,55.5579,县级
1867,530827,孟连傣族拉祜族佤族自治县,3,2015,中低,48.0186,县级
1868,530827,孟连傣族拉祜族佤族自治县,3,2015,中,106.1757,县级
1869,530827,孟连傣族拉祜族佤族自治县,3,2015,中高,307.4211,县级
1870,530827,孟连傣族拉祜族佤族自治县,3,2015,高,1398.9402,县级
1871,532925,弥渡县,3,2015,低,32.8968,县级
1872,532925,弥渡县,3,2015,中低,68.6214,县级
1873,532925,弥渡县,3,2015,中,170.6265,县级
1874,532925,弥渡县,3,2015,中高,462.3372,县级
1875,532925,弥渡县,3,2015,高,806.0625,县级
1876,532504,弥勒市,3,2015,低,72.216,县级
1877,532504,弥勒市,3,2015,中低,110.5065,县级
1878,532504,弥勒市,3,2015,中,273.8907,县级
1879,532504,弥勒市,3,2015,中高,988.7094,县级
1880,532504,弥勒市,3,2015,高,2473.3269,县级
1881,530822,墨江哈尼族自治县,3,2015,低,109.773,县级
1882,530822,墨江哈尼族自治县,3,2015,中低,68.3487,县级
1883,530822,墨江哈尼族自治县,3,2015,中,180.8595,县级
1884,530822,墨江哈尼族自治县,3,2015,中高,804.9024,县级
1885,530822,墨江哈尼族自治县,3,2015,高,4148.514,县级
1886,532323,牟定县,3,2015,低,27.7488,县级
1887,532323,牟定县,3,2015,中低,62.2935,县级
1888,532323,牟定县,3,2015,中,191.7756,县级
1889,532323,牟定县,3,2015,中高,571.3902,县级
1890,532323,牟定县,3,2015,高,607.7268,县级
1891,532324,南华县,3,2015,低,34.5573,县级
1892,532324,南华县,3,2015,中低,89.442,县级
1893,532324,南华县,3,2015,中,258.2712,县级
1894,532324,南华县,3,2015,中高,792.0486,县级
1895,532324,南华县,3,2015,高,1105.1352,县级
1896,532926,南涧彝族自治县,3,2015,低,55.0008,县级
1897,532926,南涧彝族自治县,3,2015,中低,54.7821,县级
1898,532926,南涧彝族自治县,3,2015,中,142.4088,县级
1899,532926,南涧彝族自治县,3,2015,中高,437.6475,县级
1900,532926,南涧彝族自治县,3,2015,高,1063.1961,县级
1901,530821,宁洱哈尼族彝族自治县,3,2015,低,77.1597,县级
1902,530821,宁洱哈尼族彝族自治县,3,2015,中低,63.4734,县级
1903,530821,宁洱哈尼族彝族自治县,3,2015,中,149.8797,县级
1904,530821,宁洱哈尼族彝族自治县,3,2015,中高,503.6346,县级
1905,530821,宁洱哈尼族彝族自治县,3,2015,高,2894.1903,县级
1906,530724,宁蒗彝族自治县,3,2015,低,105.7248,县级
1907,530724,宁蒗彝族自治县,3,2015,中低,149.4702,县级
1908,530724,宁蒗彝族自治县,3,2015,中,558.0387,县级
1909,530724,宁蒗彝族自治县,3,2015,中高,1949.8014,县级
1910,530724,宁蒗彝族自治县,3,2015,高,3291.3855,县级
1911,530103,盘龙区,3,2015,低,35.2917,县级
1912,530103,盘龙区,3,2015,中低,45.5049,县级
1913,530103,盘龙区,3,2015,中,57.4947,县级
1914,530103,盘龙区,3,2015,中高,170.7525,县级
1915,530103,盘龙区,3,2015,高,556.5276,县级
1916,532523,屏边苗族自治县,3,2015,低,9.5373,县级
1917,532523,屏边苗族自治县,3,2015,中低,9.1629,县级
1918,532523,屏边苗族自治县,3,2015,中,33.6249,县级
1919,532523,屏边苗族自治县,3,2015,中高,230.5494,县级
1920,532523,屏边苗族自治县,3,2015,高,1564.6905,县级
1921,530302,麒麟区,3,2015,低,50.7105,县级
1922,530302,麒麟区,3,2015,中低,77.1327,县级
1923,530302,麒麟区,3,2015,中,94.977,县级
1924,530302,麒麟区,3,2015,中高,248.2992,县级
1925,530302,麒麟区,3,2015,高,1077.4296,县级
1926,530622,巧家县,3,2015,低,62.0262,县级
1927,530622,巧家县,3,2015,中低,42.8364,县级
1928,530622,巧家县,3,2015,中,138.8727,县级
1929,530622,巧家县,3,2015,中高,723.0798,县级
1930,530622,巧家县,3,2015,高,2234.9241,县级
1931,532626,丘北县,3,2015,低,79.7175,县级
1932,532626,丘北县,3,2015,中低,47.052,县级
1933,532626,丘北县,3,2015,中,127.3401,县级
1934,532626,丘北县,3,2015,中高,683.5428,县级
1935,532626,丘北县,3,2015,高,4121.0073,县级
1936,533102,瑞丽市,3,2015,低,58.2633,县级
1937,533102,瑞丽市,3,2015,中低,51.7068,县级
1938,533102,瑞丽市,3,2015,中,87.039,县级
1939,533102,瑞丽市,3,2015,中高,208.7172,县级
1940,533102,瑞丽市,3,2015,高,548.1279,县级
1941,530323,师宗县,3,2015,低,30.888,县级
1942,530323,师宗县,3,2015,中低,33.57,县级
1943,530323,师宗县,3,2015,中,71.5986,县级
1944,530323,师宗县,3,2015,中高,322.8336,县级
1945,530323,师宗县,3,2015,高,2314.998,县级
1946,530521,施甸县,3,2015,低,65.5677,县级
1947,530521,施甸县,3,2015,中低,90.0702,县级
1948,530521,施甸县,3,2015,中,265.6773,县级
1949,530521,施甸县,3,2015,中高,673.9623,县级
1950,530521,施甸县,3,2015,高,881.0046,县级
1951,530126,石林彝族自治县,3,2015,低,64.8765,县级
1952,530126,石林彝族自治县,3,2015,中低,98.1279,县级
1953,530126,石林彝族自治县,3,2015,中,187.7616,县级
1954,530126,石林彝族自治县,3,2015,中高,466.9128,县级
1955,530126,石林彝族自治县,3,2015,高,867.6369,县级
1956,532525,石屏县,3,2015,低,99.7119,县级
1957,532525,石屏县,3,2015,中低,103.3524,县级
1958,532525,石屏县,3,2015,中,285.5007,县级
1959,532525,石屏县,3,2015,中高,907.5492,县级
1960,532525,石屏县,3,2015,高,1654.7832,县级
1961,532322,双柏县,3,2015,低,55.2789,县级
1962,532322,双柏县,3,2015,中低,116.4159,县级
1963,532322,双柏县,3,2015,中,330.5988,县级
1964,532322,双柏县,3,2015,中高,1136.8791,县级
1965,532322,双柏县,3,2015,高,2269.9899,县级
1966,530925,双江拉祜族佤族布朗族傣族自治县,3,2015,低,59.5395,县级
1967,530925,双江拉祜族佤族布朗族傣族自治县,3,2015,中低,49.3236,县级
1968,530925,双江拉祜族佤族布朗族傣族自治县,3,2015,中,133.8804,县级
1969,530925,双江拉祜族佤族布朗族傣族自治县,3,2015,中高,381.2175,县级
1970,530925,双江拉祜族佤族布朗族傣族自治县,3,2015,高,1554.7005,县级
1971,530681,水富市,3,2015,低,26.4168,县级
1972,530681,水富市,3,2015,中低,3.5028,县级
1973,530681,水富市,3,2015,中,6.2757,县级
1974,530681,水富市,3,2015,中高,20.3805,县级
1975,530681,水富市,3,2015,高,382.8321,县级
1976,530802,思茅区,3,2015,低,136.0917,县级
1977,530802,思茅区,3,2015,中低,67.7349,县级
1978,530802,思茅区,3,2015,中,142.3917,县级
1979,530802,思茅区,3,2015,中高,479.1204,县级
1980,530802,思茅区,3,2015,高,3069.7893,县级
1981,530127,嵩明县,3,2015,低,43.3098,县级
1982,530127,嵩明县,3,2015,中低,66.4398,县级
1983,530127,嵩明县,3,2015,中,97.0551,县级
1984,530127,嵩明县,3,2015,中高,181.2204,县级
1985,530127,嵩明县,3,2015,高,445.5981,县级
1986,530626,绥江县,3,2015,低,45.072,县级
1987,530626,绥江县,3,2015,中低,4.3245,县级
1988,530626,绥江县,3,2015,中,7.1073,县级
1989,530626,绥江县,3,2015,中高,31.0995,县级
1990,530626,绥江县,3,2015,高,662.6007,县级
1991,530581,腾冲市,3,2015,低,311.3208,县级
1992,530581,腾冲市,3,2015,中低,234.0414,县级
1993,530581,腾冲市,3,2015,中,475.8498,县级
1994,530581,腾冲市,3,2015,中高,1197.9441,县级
1995,530581,腾冲市,3,2015,高,3554.6715,县级
1996,530423,通海县,3,2015,低,69.4359,县级
1997,530423,通海县,3,2015,中低,50.5467,县级
1998,530423,通海县,3,2015,中,92.6397,县级
1999,530423,通海县,3,2015,中高,206.9559,县级
2000,530423,通海县,3,2015,高,323.847,县级
2001,530629,威信县,3,2015,低,3.4704,县级
2002,530629,威信县,3,2015,中低,4.923,县级
2003,530629,威信县,3,2015,中,9.5292,县级
2004,530629,威信县,3,2015,中高,40.1949,县级
2005,530629,威信县,3,2015,高,1336.32,县级
2006,532927,巍山彝族回族自治县,3,2015,低,108.0243,县级
2007,532927,巍山彝族回族自治县,3,2015,中低,89.235,县级
2008,532927,巍山彝族回族自治县,3,2015,中,222.093,县级
2009,532927,巍山彝族回族自治县,3,2015,中高,605.1915,县级
2010,532927,巍山彝族回族自治县,3,2015,高,1168.8372,县级
2011,533423,维西傈僳族自治县,3,2015,低,172.6182,县级
2012,533423,维西傈僳族自治县,3,2015,中低,65.907,县级
2013,533423,维西傈僳族自治县,3,2015,中,159.1002,县级
2014,533423,维西傈僳族自治县,3,2015,中高,653.3703,县级
2015,533423,维西傈僳族自治县,3,2015,高,3464.3628,县级
2016,532601,文山市,3,2015,低,40.3884,县级
2017,532601,文山市,3,2015,中低,64.017,县级
2018,532601,文山市,3,2015,中,163.8531,县级
2019,532601,文山市,3,2015,中高,623.4192,县级
2020,532601,文山市,3,2015,高,2079.8001,县级
2021,530102,五华区,3,2015,低,22.5423,县级
2022,530102,五华区,3,2015,中低,35.7687,县级
2023,530102,五华区,3,2015,中,31.1913,县级
2024,530102,五华区,3,2015,中高,74.4696,县级
2025,530102,五华区,3,2015,高,222.2019,县级
2026,532329,武定县,3,2015,低,66.2859,县级
2027,532329,武定县,3,2015,中低,75.1599,县级
2028,532329,武定县,3,2015,中,228.4308,县级
2029,532329,武定县,3,2015,中高,814.0563,县级
2030,532329,武定县,3,2015,高,1772.9595,县级
2031,532623,西畴县,3,2015,低,11.1789,县级
2032,532623,西畴县,3,2015,中低,10.4544,县级
2033,532623,西畴县,3,2015,中,32.6619,县级
2034,532623,西畴县,3,2015,中高,173.0466,县级
2035,532623,西畴县,3,2015,高,1267.614,县级
2036,530829,西盟佤族自治县,3,2015,低,37.4085,县级
2037,530829,西盟佤族自治县,3,2015,中低,22.626,县级
2038,530829,西盟佤族自治县,3,2015,中,43.3116,县级
2039,530829,西盟佤族自治县,3,2015,中高,136.233,县级
2040,530829,西盟佤族自治县,3,2015,高,1029.2166,县级
2041,530112,西山区,3,2015,低,153.2025,县级
2042,530112,西山区,3,2015,中低,62.7399,县级
2043,530112,西山区,3,2015,中,69.8832,县级
2044,530112,西山区,3,2015,中高,159.813,县级
2045,530112,西山区,3,2015,高,437.6421,县级
2046,533401,香格里拉市,3,2015,低,687.1977,县级
2047,533401,香格里拉市,3,2015,中低,467.2881,县级
2048,533401,香格里拉市,3,2015,中,945.8703,县级
2049,533401,香格里拉市,3,2015,中高,2840.3712,县级
2050,533401,香格里拉市,3,2015,高,6550.551,县级
2051,532923,祥云县,3,2015,低,62.4996,县级
2052,532923,祥云县,3,2015,中低,154.5354,县级
2053,532923,祥云县,3,2015,中,387.3456,县级
2054,532923,祥云县,3,2015,中高,890.9901,县级
2055,532923,祥云县,3,2015,高,950.2173,县级
2056,530427,新平彝族傣族自治县,3,2015,低,112.8285,县级
2057,530427,新平彝族傣族自治县,3,2015,中低,104.8068,县级
2058,530427,新平彝族傣族自治县,3,2015,中,251.8938,县级
2059,530427,新平彝族傣族自治县,3,2015,中高,874.7838,县级
2060,530427,新平彝族傣族自治县,3,2015,高,2938.6989,县级
2061,530381,宣威市,3,2015,低,50.1084,县级
2062,530381,宣威市,3,2015,中低,72.4959,县级
2063,530381,宣威市,3,2015,中,184.7421,县级
2064,530381,宣威市,3,2015,中高,920.5236,县级
2065,530381,宣威市,3,2015,高,4822.623,县级
2066,530129,寻甸回族彝族自治县,3,2015,低,45.0756,县级
2067,530129,寻甸回族彝族自治县,3,2015,中低,79.8939,县级
2068,530129,寻甸回族彝族自治县,3,2015,中,197.8074,县级
2069,530129,寻甸回族彝族自治县,3,2015,中高,807.2001,县级
2070,530129,寻甸回族彝族自治县,3,2015,高,2463.3774,县级
2071,530623,盐津县,3,2015,低,73.8738,县级
2072,530623,盐津县,3,2015,中低,11.6172,县级
2073,530623,盐津县,3,2015,中,23.76,县级
2074,530623,盐津县,3,2015,中高,114.831,县级
2075,530623,盐津县,3,2015,高,1805.5557,县级
2076,532622,砚山县,3,2015,低,80.4753,县级
2077,532622,砚山县,3,2015,中低,65.5821,县级
2078,532622,砚山县,3,2015,中,180.7362,县级
2079,532622,砚山县,3,2015,中高,739.2987,县级
2080,532622,砚山县,3,2015,高,2808.8847,县级
2081,532922,漾濞彝族自治县,3,2015,低,51.2037,县级
2082,532922,漾濞彝族自治县,3,2015,中低,45.1998,县级
2083,532922,漾濞彝族自治县,3,2015,中,148.7961,县级
2084,532922,漾濞彝族自治县,3,2015,中高,499.9545,县级
2085,532922,漾濞彝族自治县,3,2015,高,1130.0886,县级
2086,532325,姚安县,3,2015,低,26.883,县级
2087,532325,姚安县,3,2015,中低,64.3437,县级
2088,532325,姚安县,3,2015,中,224.1459,县级
2089,532325,姚安县,3,2015,中高,695.3364,县级
2090,532325,姚安县,3,2015,高,698.6754,县级
2091,530125,宜良县,3,2015,低,61.2891,县级
2092,530125,宜良县,3,2015,中低,66.4524,县级
2093,530125,宜良县,3,2015,中,127.5678,县级
2094,530125,宜良县,3,2015,中高,425.4318,县级
2095,530125,宜良县,3,2015,高,1237.8771,县级
2096,530628,彝良县,3,2015,低,11.4453,县级
2097,530628,彝良县,3,2015,中低,8.3358,县级
2098,530628,彝良县,3,2015,中,21.4245,县级
2099,530628,彝良县,3,2015,中高,139.806,县级
2100,530628,彝良县,3,2015,高,2619.9387,县级
2101,530425,易门县,3,2015,低,38.1807,县级
2102,530425,易门县,3,2015,中低,44.8641,县级
2103,530425,易门县,3,2015,中,111.0843,县级
2104,530425,易门县,3,2015,中高,423.3231,县级
2105,530425,易门县,3,2015,高,916.7337,县级
2106,533123,盈江县,3,2015,低,156.2697,县级
2107,533123,盈江县,3,2015,中低,127.2006,县级
2108,533123,盈江县,3,2015,中,275.5809,县级
2109,533123,盈江县,3,2015,中高,766.0197,县级
2110,533123,盈江县,3,2015,高,3058.5978,县级
2111,530923,永德县,3,2015,低,86.3955,县级
2112,530923,永德县,3,2015,中低,94.8654,县级
2113,530923,永德县,3,2015,中,294.3783,县级
2114,530923,永德县,3,2015,中高,850.9743,县级
2115,530923,永德县,3,2015,高,1923.6789,县级
2116,532928,永平县,3,2015,低,127.9233,县级
2117,532928,永平县,3,2015,中低,99.3123,县级
2118,532928,永平县,3,2015,中,275.1579,县级
2119,532928,永平县,3,2015,中高,865.4184,县级
2120,532928,永平县,3,2015,高,1447.002,县级
2121,532327,永仁县,3,2015,低,55.2195,县级
2122,532327,永仁县,3,2015,中低,96.1146,县级
2123,532327,永仁县,3,2015,中,312.4206,县级
2124,532327,永仁县,3,2015,中高,858.9069,县级
2125,532327,永仁县,3,2015,高,836.3862,县级
2126,530625,永善县,3,2015,低,70.632,县级
2127,530625,永善县,3,2015,中低,12.1626,县级
2128,530625,永善县,3,2015,中,36.5967,县级
2129,530625,永善县,3,2015,中高,238.8744,县级
2130,530625,永善县,3,2015,高,2422.4931,县级
2131,530722,永胜县,3,2015,低,207.1404,县级
2132,530722,永胜县,3,2015,中低,190.7748,县级
2133,530722,永胜县,3,2015,中,683.7174,县级
2134,530722,永胜县,3,2015,中高,1777.0113,县级
2135,530722,永胜县,3,2015,高,2097.1953,县级
2136,530721,玉龙纳西族自治县,3,2015,低,260.9406,县级
2137,530721,玉龙纳西族自治县,3,2015,中低,205.1127,县级
2138,530721,玉龙纳西族自治县,3,2015,中,564.6474,县级
2139,530721,玉龙纳西族自治县,3,2015,中高,1844.8839,县级
2140,530721,玉龙纳西族自治县,3,2015,高,3369.2643,县级
2141,530428,元江哈尼族彝族傣族自治县,3,2015,低,53.8416,县级
2142,530428,元江哈尼族彝族傣族自治县,3,2015,中低,47.3544,县级
2143,530428,元江哈尼族彝族傣族自治县,3,2015,中,142.5339,县级
2144,530428,元江哈尼族彝族傣族自治县,3,2015,中高,586.0008,县级
2145,530428,元江哈尼族彝族傣族自治县,3,2015,高,1898.4006,县级
2146,532328,元谋县,3,2015,低,61.6734,县级
2147,532328,元谋县,3,2015,中低,182.3382,县级
2148,532328,元谋县,3,2015,中,553.716,县级
2149,532328,元谋县,3,2015,中高,766.3824,县级
2150,532328,元谋县,3,2015,高,468.8361,县级
2151,532528,元阳县,3,2015,低,27.1269,县级
2152,532528,元阳县,3,2015,中低,19.5228,县级
2153,532528,元阳县,3,2015,中,61.8732,县级
2154,532528,元阳县,3,2015,中高,378.5427,县级
2155,532528,元阳县,3,2015,高,1732.8213,县级
2156,532929,云龙县,3,2015,低,249.9507,县级
2157,532929,云龙县,3,2015,中低,163.197,县级
2158,532929,云龙县,3,2015,中,388.2015,县级
2159,532929,云龙县,3,2015,中高,1192.3524,县级
2160,532929,云龙县,3,2015,高,2418.0399,县级
2161,530922,云县,3,2015,低,70.5438,县级
2162,530922,云县,3,2015,中低,60.7689,县级
2163,530922,云县,3,2015,中,194.6088,县级
2164,530922,云县,3,2015,中高,654.8022,县级
2165,530922,云县,3,2015,高,2703.978,县级
2166,530303,沾益区,3,2015,低,58.0545,县级
2167,530303,沾益区,3,2015,中低,57.7071,县级
2168,530303,沾益区,3,2015,中,142.5672,县级
2169,530303,沾益区,3,2015,中高,592.7616,县级
2170,530303,沾益区,3,2015,高,1970.8551,县级
2171,530602,昭阳区,3,2015,低,32.7528,县级
2172,530602,昭阳区,3,2015,中低,40.3191,县级
2173,530602,昭阳区,3,2015,中,95.8518,县级
2174,530602,昭阳区,3,2015,中高,409.2417,县级
2175,530602,昭阳区,3,2015,高,1590.6006,县级
2176,530924,镇康县,3,2015,低,55.1511,县级
2177,530924,镇康县,3,2015,中低,55.2672,县级
2178,530924,镇康县,3,2015,中,152.9271,县级
2179,530924,镇康县,3,2015,中高,557.9514,县级
2180,530924,镇康县,3,2015,高,1746.9576,县级
2181,530627,镇雄县,3,2015,低,14.8509,县级
2182,530627,镇雄县,3,2015,中低,13.6503,县级
2183,530627,镇雄县,3,2015,中,32.409,县级
2184,530627,镇雄县,3,2015,中高,125.3169,县级
2185,530627,镇雄县,3,2015,高,3510.4293,县级
2186,530825,镇沅彝族哈尼族拉祜族自治县,3,2015,低,62.0658,县级
2187,530825,镇沅彝族哈尼族拉祜族自治县,3,2015,中低,53.5077,县级
2188,530825,镇沅彝族哈尼族拉祜族自治县,3,2015,中,137.2401,县级
2189,530825,镇沅彝族哈尼族拉祜族自治县,3,2015,中高,563.5935,县级
2190,530825,镇沅彝族哈尼族拉祜族自治县,3,2015,高,3352.5234,县级
2191,530000,云南省,1,2016,低,55.6065,省级
2192,530000,云南省,1,2016,中低,69.1308,省级
2193,530000,云南省,1,2016,中,103.9527,省级
2194,530000,云南省,1,2016,中高,295.8615,省级
2195,530000,云南省,1,2016,高,785.0016,省级
2196,530100,昆明市,2,2016,低,55.6065,市级
2197,530100,昆明市,2,2016,中低,69.1308,市级
2198,530100,昆明市,2,2016,中,103.9527,市级
2199,530100,昆明市,2,2016,中高,295.8615,市级
2200,530100,昆明市,2,2016,高,785.0016,市级
2201,532900,大理白族自治州,2,2016,低,52.0443,市级
2202,532900,大理白族自治州,2,2016,中低,113.0022,市级
2203,532900,大理白族自治州,2,2016,中,336.1464,市级
2204,532900,大理白族自治州,2,2016,中高,884.1339,市级
2205,532900,大理白族自治州,2,2016,高,1163.3193,市级
2206,530900,临沧市,2,2016,低,94.113,市级
2207,530900,临沧市,2,2016,中低,78.1245,市级
2208,530900,临沧市,2,2016,中,174.5811,市级
2209,530900,临沧市,2,2016,中高,456.6168,市级
2210,530900,临沧市,2,2016,高,1692.7407,市级
2211,530500,保山市,2,2016,低,161.8254,市级
2212,530500,保山市,2,2016,中低,137.5983,市级
2213,530500,保山市,2,2016,中,346.6224,市级
2214,530500,保山市,2,2016,中高,927.4311,市级
2215,530500,保山市,2,2016,高,2225.9664,市级
2216,530400,玉溪市,2,2016,低,160.4457,市级
2217,530400,玉溪市,2,2016,中低,28.6119,市级
2218,530400,玉溪市,2,2016,中,52.7238,市级
2219,530400,玉溪市,2,2016,中高,149.9958,市级
2220,530400,玉溪市,2,2016,高,367.6239,市级
2221,532300,楚雄彝族自治州,2,2016,低,76.6206,市级
2222,532300,楚雄彝族自治州,2,2016,中低,127.3527,市级
2223,532300,楚雄彝族自治州,2,2016,中,341.4573,市级
2224,532300,楚雄彝族自治州,2,2016,中高,1339.209,市级
2225,532300,楚雄彝族自治州,2,2016,高,2569.7592,市级
2226,530600,昭通市,2,2016,低,23.7879,市级
2227,530600,昭通市,2,2016,中低,6.8805,市级
2228,530600,昭通市,2,2016,中,13.5855,市级
2229,530600,昭通市,2,2016,中高,55.8558,市级
2230,530600,昭通市,2,2016,高,1625.0832,市级
2231,533400,迪庆藏族自治州,2,2016,低,903.9645,市级
2232,533400,迪庆藏族自治州,2,2016,中低,515.9016,市级
2233,533400,迪庆藏族自治州,2,2016,中,758.8395,市级
2234,533400,迪庆藏族自治州,2,2016,中高,1364.1948,市级
2235,533400,迪庆藏族自治州,2,2016,高,3820.0806,市级
2236,533300,怒江傈僳族自治州,2,2016,低,186.6375,市级
2237,533300,怒江傈僳族自治州,2,2016,中低,39.924,市级
2238,533300,怒江傈僳族自治州,2,2016,中,76.5261,市级
2239,533300,怒江傈僳族自治州,2,2016,中高,220.8888,市级
2240,533300,怒江傈僳族自治州,2,2016,高,2247.3495,市级
2241,532600,文山壮族苗族自治州,2,2016,低,69.2892,市级
2242,532600,文山壮族苗族自治州,2,2016,中低,45.585,市级
2243,532600,文山壮族苗族自治州,2,2016,中,123.7653,市级
2244,532600,文山壮族苗族自治州,2,2016,中高,574.1127,市级
2245,532600,文山壮族苗族自治州,2,2016,高,4479.372,市级
2246,530300,曲靖市,2,2016,低,46.6974,市级
2247,530300,曲靖市,2,2016,中低,41.7276,市级
2248,530300,曲靖市,2,2016,中,81.9198,市级
2249,530300,曲靖市,2,2016,中高,335.6739,市级
2250,530300,曲靖市,2,2016,高,2755.6119,市级
2251,532500,红河哈尼族彝族自治州,2,2016,低,54.4428,市级
2252,532500,红河哈尼族彝族自治州,2,2016,中低,47.2428,市级
2253,532500,红河哈尼族彝族自治州,2,2016,中,83.6136,市级
2254,532500,红河哈尼族彝族自治州,2,2016,中高,301.6323,市级
2255,532500,红河哈尼族彝族自治州,2,2016,高,1077.0354,市级
2256,530700,丽江市,2,2016,低,45.1611,市级
