region_code,region_name,year,temp_mean,pre_mean
532500,红河哈尼族彝族自治州,2019,8.881,446.9332
530100,昆明市,2019,8.833,408.0699
530700,丽江市,2019,5.71,286.8271
530900,临沧市,2019,10.727,525.4431
533300,怒江傈僳族自治州,2019,3.212,254.4325
530800,普洱市,2019,8.594,436.7139
530300,曲靖市,2019,7.891,428.2726
532600,文山壮族苗族自治州,2019,10.45,597.6992
532800,西双版纳傣族自治州,2019,12.816,743.6821
530400,玉溪市,2019,7.766,329.574
530600,昭通市,2019,5.429,294.6587
530500,保山市,2020,8.424,481.1261
532300,楚雄彝族自治州,2020,10.55,398.1292
532900,大理白族自治州,2020,8.474,387.3709
533100,德宏傣族景颇族自治州,2020,10.611,711.9021
533400,迪庆藏族自治州,2020,3.102,281.7297
532500,红河哈尼族彝族自治州,2020,8.834,474.7239
530100,昆明市,2020,8.794,412.1887
530700,丽江市,2020,5.646,260.2824
530900,临沧市,2020,10.628,559.2874
533300,怒江傈僳族自治州,2020,3.133,236.4495
530800,普洱市,2020,8.539,457.0692
530300,曲靖市,2020,7.844,424.6095
532600,文山壮族苗族自治州,2020,10.394,586.4726
532800,西双版纳傣族自治州,2020,12.772,749.3199
530400,玉溪市,2020,7.724,354.543
530600,昭通市,2020,5.427,284.8874
530500,保山市,2021,8.789,351.9397
532300,楚雄彝族自治州,2021,11.017,304.8766
532900,大理白族自治州,2021,8.883,305.8454
533100,德宏傣族景颇族自治州,2021,10.966,531.4652
533400,迪庆藏族自治州,2021,3.385,246.7381
532500,红河哈尼族彝族自治州,2021,9.27,299.0211
530100,昆明市,2021,9.097,297.8689
530700,丽江市,2021,5.962,225.2439
530900,临沧市,2021,11.062,383.6098
533300,怒江傈僳族自治州,2021,3.278,207.1244
530800,普洱市,2021,8.894,319.4121
530300,曲靖市,2021,8.177,338.5781
532600,文山壮族苗族自治州,2021,10.901,453.2157
532800,西双版纳傣族自治州,2021,13.306,526.0682
530400,玉溪市,2021,8.09,224.105
530600,昭通市,2021,5.558,251.23
530500,保山市,2022,8.624,474.0806
532300,楚雄彝族自治州,2022,10.806,343.6118
532900,大理白族自治州,2022,8.691,377.0501
533100,德宏傣族景颇族自治州,2022,10.829,707.1169
533400,迪庆藏族自治州,2022,3.269,280.8946
532500,红河哈尼族彝族自治州,2022,9.109,322.8953
530100,昆明市,2022,9.027,343.7378
530700,丽江市,2022,5.821,256.1468
530900,临沧市,2022,10.881,499.4507
533300,怒江傈僳族自治州,2022,3.242,244.5436
530800,普洱市,2022,8.745,361.6165
530300,曲靖市,2022,8.082,378.224
532600,文山壮族苗族自治州,2022,10.728,469.3311
532800,西双版纳傣族自治州,2022,13.104,549.6708
530400,玉溪市,2022,7.957,245.5243
530600,昭通市,2022,5.497,302.0094
530181,安宁市,2013,6.94,199.549
532924,宾川县,2013,8.534,236.8023
530927,沧源佤族自治县,2013,12.135,551.3928
530524,昌宁县,2013,8.156,283.3306
530114,呈贡区,2013,8.504,252.2898
530481,澄江市,2013,8.441,249.1069
532301,楚雄市,2013,8.908,251.1257
530624,大关县,2013,7.459,253.8816
532901,大理市,2013,7.612,257.3669
532326,大姚县,2013,8.627,227.5154
533422,德钦县,2013,1.963,172.7236
530113,东川区,2013,6.155,184.4738
530426,峨山彝族自治县,2013,8.009,225.5183
532930,洱源县,2013,6.345,257.5342
530921,凤庆县,2013,9.44,333.7607
533323,福贡县,2013,7.22,456.9103
530124,富民县,2013,7.058,192.2137
532628,富宁县,2013,9.804,380.8742
530325,富源县,2013,5.262,203.8169
532501,个旧市,2013,7.173,270.3204
530926,耿马傣族佤族自治县,2013,8.875,383.8443
533324,贡山独龙族怒族自治县,2013,4.181,308.0497
530702,古城区,2013,5.84,202.944
530111,官渡区,2013,6.19,182.7896
532627,广南县,2013,11.155,408.7622
532532,河口瑶族自治县,2013,5.608,244.5191
532932,鹤庆县,2013,9.461,292.9507
532529,红河县,2013,11.894,457.9806
530402,红塔区,2013,8.684,257.0127
530424,华宁县,2013,9.554,279.2524
530723,华坪县,2013,10.488,251.09
530326,会泽县,2013,6.511,215.2066
532524,建水县,2013,10.064,318.9613
532931,剑川县,2013,8.048,352.6551
530826,江城哈尼族彝族自治县,2013,9.424,413.2422
530403,江川区,2013,10.747,316.6128
532530,金平苗族瑶族傣族自治县,2013,8.447,366.8112
530115,晋宁区,2013,6.845,211.2257
530823,景东彝族自治县,2013,9.279,321.2293
530824,景谷傣族彝族自治县,2013,11.763,497.8393
532801,景洪市,2013,10.334,512.4868
532502,开远市,2013,9.768,313.6931
533325,兰坪白族普米族自治县,2013,6.394,341.8275
530828,澜沧拉祜族自治县,2013,11.274,554.3195
533122,梁河县,2013,10.125,517.0487
530902,临翔区,2013,8.904,388.7856
530523,龙陵县,2013,8.097,373.4759
530502,隆阳区,2013,11.031,451.0954
533124,陇川县,2013,9.952,555.681
533301,泸水市,2013,6.642,386.6422
532527,泸西县,2013,8.733,275.3569
530621,鲁甸县,2013,6.596,204.7696
530322,陆良县,2013,7.603,243.4026
532302,禄丰市,2013,10.281,263.2105
530128,禄劝彝族苗族自治县,2013,8.104,241.8332
530324,罗平县,2013,6.39,219.3114
532531,绿春县,2013,10.621,426.7508
532624,麻栗坡县,2013,6.845,295.9348
532625,马关县,2013,9.654,476.5026
530304,马龙区,2013,9.433,291.7719
533103,芒市,2013,12.555,621.586
532503,蒙自市,2013,9.406,393.2313
532822,勐海县,2013,12.71,650.258
532823,勐腊县,2013,13.653,696.0702
530827,孟连傣族拉祜族佤族自治县,2013,13.163,601.8894
532925,弥渡县,2013,6.814,205.4822
532504,弥勒市,2013,9.415,266.4613
530822,墨江哈尼族自治县,2013,8.648,336.3248
532323,牟定县,2013,7.677,190.2474
532324,南华县,2013,8.042,239.7101
532926,南涧彝族自治县,2013,9.268,294.0084
530821,宁洱哈尼族彝族自治县,2013,7.516,342.412
530724,宁蒗彝族自治县,2013,4.935,197.0409
530103,盘龙区,2013,7.979,246.1991
532523,屏边苗族自治县,2013,8.988,420.0301
530302,麒麟区,2013,7.484,258.8355
530622,巧家县,2013,7.605,248.4083
532626,丘北县,2013,9.988,339.0716
533102,瑞丽市,2013,9.237,457.0587
530323,师宗县,2013,6.955,219.751
530521,施甸县,2013,10.249,401.6929
530126,石林彝族自治县,2013,9.473,283.0723
532525,石屏县,2013,10.443,334.3088
532322,双柏县,2013,9.906,266.8869
530925,双江拉祜族佤族布朗族傣族自治县,2013,10.511,478.2995
530681,水富市,2013,6.731,249.7467
530802,思茅区,2013,9.628,461.2608
530127,嵩明县,2013,7.632,221.0355
530626,绥江县,2013,6.975,250.4446
530581,腾冲市,2013,9.262,520.7993
530423,通海县,2013,8.554,264.4887
530629,威信县,2013,7.837,279.6423
532927,巍山彝族回族自治县,2013,10.937,348.5573
533423,维西傈僳族自治县,2013,4.502,243.0015
532601,文山市,2013,9.563,414.9852
530102,五华区,2013,7.761,222.8128
532329,武定县,2013,8.158,220.4643
532623,西畴县,2013,7.261,290.6946
530829,西盟佤族自治县,2013,11.914,549.2725
530112,西山区,2013,7.061,209.3238
533401,香格里拉市,2013,3.2,235.382
532923,祥云县,2013,8.364,243.2381
530427,新平彝族傣族自治县,2013,8.901,283.423
530381,宣威市,2013,8.162,290.1185
530129,寻甸回族彝族自治县,2013,7.829,248.4293
530623,盐津县,2013,10.464,364.8463
532622,砚山县,2013,7.407,279.3987
532922,漾濞彝族自治县,2013,7.164,251.5359
532325,姚安县,2013,8.944,252.4543
530125,宜良县,2013,6.987,194.5489
530628,彝良县,2013,5.609,188.6122
530425,易门县,2013,10.947,293.4505
533123,盈江县,2013,9.814,619.2319
530923,永德县,2013,10.476,434.7315
532928,永平县,2013,9.166,326.5689
532327,永仁县,2013,9.854,221.9308
530625,永善县,2013,4.384,160.6206
530722,永胜县,2013,7.846,216.4722
530721,玉龙纳西族自治县,2013,4.404,193.5983
530428,元江哈尼族彝族傣族自治县,2013,11.273,381.7191
532328,元谋县,2013,9.773,179.9553
532528,元阳县,2013,9.968,381.6323
532929,云龙县,2013,6.622,311.4433
530922,云县,2013,8.822,321.8222
530303,沾益区,2013,8.389,276.0408
530602,昭阳区,2013,5.739,197.337
530924,镇康县,2013,9.996,449.428
530627,镇雄县,2013,8.126,306.2101
530825,镇沅彝族哈尼族拉祜族自治县,2013,7.516,284.6893
530181,安宁市,2014,7.214,228.1384
532924,宾川县,2014,8.769,225.5687
530927,沧源佤族自治县,2014,12.302,520.2617
530524,昌宁县,2014,8.344,269.8731
530114,呈贡区,2014,8.674,295.6275
530481,澄江市,2014,8.631,288.1333
532301,楚雄市,2014,9.131,251.9307
530624,大关县,2014,7.679,338.7937
532901,大理市,2014,7.825,246.148
532326,大姚县,2014,8.898,235.9735
533422,德钦县,2014,2.035,202.8418
530113,东川区,2014,6.29,239.1326
530426,峨山彝族自治县,2014,8.376,251.0158
532930,洱源县,2014,6.569,242.8097
530921,凤庆县,2014,9.667,319.4709
533323,福贡县,2014,7.42,452.4268
530124,富民县,2014,7.264,229.1674
532628,富宁县,2014,10.081,460.9213
530325,富源县,2014,5.49,252.7756
532501,个旧市,2014,7.558,292.4061
530926,耿马傣族佤族自治县,2014,9.134,366.2267
533324,贡山独龙族怒族自治县,2014,4.128,379.4112
530702,古城区,2014,6.018,199.8339
530111,官渡区,2014,6.365,217.7441
532627,广南县,2014,11.635,495.9465
532532,河口瑶族自治县,2014,5.88,270.1426
532932,鹤庆县,2014,9.762,288.3776
532529,红河县,2014,12.553,467.3844
530402,红塔区,2014,9.127,288.9586
530424,华宁县,2014,10.045,319.3323
530723,华坪县,2014,10.883,281.0381
530326,会泽县,2014,6.711,295.8718
532524,建水县,2014,10.631,354.3015
532931,剑川县,2014,8.281,335.0263
530826,江城哈尼族彝族自治县,2014,9.858,399.1764
530403,江川区,2014,11.292,359.8077
532530,金平苗族瑶族傣族自治县,2014,8.749,392.042
530115,晋宁区,2014,7.107,240.646
530823,景东彝族自治县,2014,9.552,300.3987
530824,景谷傣族彝族自治县,2014,12.037,476.1449
532801,景洪市,2014,10.805,498.3734
532502,开远市,2014,10.332,360.0114
533325,兰坪白族普米族自治县,2014,6.597,323.82
530828,澜沧拉祜族自治县,2014,11.49,549.3152
533122,梁河县,2014,10.085,514.6967
530902,临翔区,2014,9.224,364.3465
530523,龙陵县,2014,8.312,362.0456
530502,隆阳区,2014,11.243,433.0578
533124,陇川县,2014,10.078,545.0781
533301,泸水市,2014,6.815,359.5963
532527,泸西县,2014,9.087,336.2093
530621,鲁甸县,2014,6.993,303.4787
530322,陆良县,2014,7.688,303.968
532302,禄丰市,2014,10.575,291.1916
530128,禄劝彝族苗族自治县,2014,8.283,292.2227
530324,罗平县,2014,6.532,267.3748
532531,绿春县,2014,11.084,431.452
532624,麻栗坡县,2014,7.172,372.8571
532625,马关县,2014,10.216,563.7499
530304,马龙区,2014,9.629,360.1962
533103,芒市,2014,12.913,610.6268
532503,蒙自市,2014,9.971,436.198
532822,勐海县,2014,13.165,639.6929
532823,勐腊县,2014,14.263,673.7143
530827,孟连傣族拉祜族佤族自治县,2014,13.425,586.2948
532925,弥渡县,2014,6.953,195.853
532504,弥勒市,2014,9.904,309.6345
530822,墨江哈尼族自治县,2014,8.979,322.1806
532323,牟定县,2014,7.93,198.7699
532324,南华县,2014,8.228,231.6566
532926,南涧彝族自治县,2014,9.55,283.318
530821,宁洱哈尼族彝族自治县,2014,7.808,326.1972
530724,宁蒗彝族自治县,2014,5.182,205.0335
530103,盘龙区,2014,8.303,297.5679
532523,屏边苗族自治县,2014,9.527,469.1372
530302,麒麟区,2014,7.654,317.926
530622,巧家县,2014,7.898,343.7
532626,丘北县,2014,10.48,403.7243
533102,瑞丽市,2014,9.273,448.8421
530323,师宗县,2014,7.105,276.6743
530521,施甸县,2014,10.546,381.4545
530126,石林彝族自治县,2014,9.64,340.6039
532525,石屏县,2014,11.038,365.7143
532322,双柏县,2014,10.154,286.0326
530925,双江拉祜族佤族布朗族傣族自治县,2014,10.777,449.1165
530681,水富市,2014,6.631,336.301
530802,思茅区,2014,9.948,454.1887
530127,嵩明县,2014,7.813,267.7486
530626,绥江县,2014,6.893,354.1965
530581,腾冲市,2014,9.382,512.6758
530423,通海县,2014,9.062,297.8885
530629,威信县,2014,7.778,367.7604
532927,巍山彝族回族自治县,2014,11.172,339.6288
533423,维西傈僳族自治县,2014,4.516,253.022
532601,文山市,2014,10.169,489.146
530102,五华区,2014,8.057,266.2499
532329,武定县,2014,8.43,250.6539
532623,西畴县,2014,7.692,368.4051
530829,西盟佤族自治县,2014,12.192,531.8957
530112,西山区,2014,7.277,243.6903
533401,香格里拉市,2014,3.361,248.7205
532923,祥云县,2014,8.549,227.2886
530427,新平彝族傣族自治县,2014,9.192,292.6658
530381,宣威市,2014,8.495,401.6831
530129,寻甸回族彝族自治县,2014,8.149,306.2808
530623,盐津县,2014,10.474,476.3052
532622,砚山县,2014,7.862,336.553
532922,漾濞彝族自治县,2014,7.386,237.2496
532325,姚安县,2014,9.163,251.6213
530125,宜良县,2014,7.08,230.8362
530628,彝良县,2014,5.687,260.9691
530425,易门县,2014,11.427,329.595
533123,盈江县,2014,9.819,611.2463
530923,永德县,2014,10.73,414.7458
532928,永平县,2014,9.383,306.3431
532327,永仁县,2014,10.194,245.5285
530625,永善县,2014,4.558,212.576
530722,永胜县,2014,8.153,225.0703
530721,玉龙纳西族自治县,2014,4.526,187.3879
530428,元江哈尼族彝族傣族自治县,2014,11.818,389.515
532328,元谋县,2014,10.033,202.5009
532528,元阳县,2014,10.415,404.4873
532929,云龙县,2014,6.799,288.2866
530922,云县,2014,9.048,304.7961
530303,沾益区,2014,8.833,357.2324
530602,昭阳区,2014,6.153,286.9902
530924,镇康县,2014,10.349,433.9888
530627,镇雄县,2014,8.058,401.3513
530825,镇沅彝族哈尼族拉祜族自治县,2014,7.713,266.8974
530181,安宁市,2015,7.196,251.5254
532924,宾川县,2015,8.677,256.6886
530927,沧源佤族自治县,2015,12.232,604.2197
530524,昌宁县,2015,8.297,292.4558
530114,呈贡区,2015,8.794,318.7261
530481,澄江市,2015,8.743,316.1417
532301,楚雄市,2015,9.06,299.6182
530624,大关县,2015,7.775,349.2475
532901,大理市,2015,7.753,268.8805
532326,大姚县,2015,8.777,267.3398
533422,德钦县,2015,2.049,207.4786
530113,东川区,2015,6.399,235.9847
530426,峨山彝族自治县,2015,8.227,286.7809
532930,洱源县,2015,6.488,255.2676
530921,凤庆县,2015,9.603,351.6268
533323,福贡县,2015,7.412,467.3956
530124,富民县,2015,7.29,239.9845
532628,富宁县,2015,10.16,456.8809
530325,富源县,2015,5.466,255.9585
532501,个旧市,2015,7.429,333.4016
530926,耿马傣族佤族自治县,2015,9.036,419.1201
533324,贡山独龙族怒族自治县,2015,4.21,369.2591
530702,古城区,2015,5.929,222.0204
530111,官渡区,2015,6.391,230.7256
532627,广南县,2015,11.613,506.2967
532532,河口瑶族自治县,2015,5.807,290.3677
532932,鹤庆县,2015,9.625,306.5209
532529,红河县,2015,12.3,560.7168
530402,红塔区,2015,8.986,326.116
530424,华宁县,2015,9.913,357.5621
530723,华坪县,2015,10.725,312.6648
530326,会泽县,2015,6.785,286.1187
532524,建水县,2015,10.449,402.1472
532931,剑川县,2015,8.217,353.7478
530826,江城哈尼族彝族自治县,2015,9.681,474.9318
530403,江川区,2015,11.147,402.1563
532530,金平苗族瑶族傣族自治县,2015,8.763,441.6678
530115,晋宁区,2015,7.098,266.5901
530823,景东彝族自治县,2015,9.444,366.303
530824,景谷傣族彝族自治县,2015,11.924,569.961
532801,景洪市,2015,10.622,586.3424
532502,开远市,2015,10.161,403.4037
533325,兰坪白族普米族自治县,2015,6.573,341.124
530828,澜沧拉祜族自治县,2015,11.435,643.6934
533122,梁河县,2015,10.17,534.4311
530902,临翔区,2015,9.11,439.4691
530523,龙陵县,2015,8.251,383.9304
530502,隆阳区,2015,11.187,457.6166
533124,陇川县,2015,10.073,549.4972
533301,泸水市,2015,6.788,374.8948
532527,泸西县,2015,9.044,357.9289
530621,鲁甸县,2015,6.865,306.9745
530322,陆良县,2015,7.854,310.443
532302,禄丰市,2015,10.6,328.5786
530128,禄劝彝族苗族自治县,2015,8.408,294.784
530324,罗平县,2015,6.6,273.511
532531,绿春县,2015,10.906,509.8989
532624,麻栗坡县,2015,7.113,383.9654
532625,马关县,2015,10.058,594.272
530304,马龙区,2015,9.761,365.2537
533103,芒市,2015,12.804,631.015
532503,蒙自市,2015,9.788,489.7949
532822,勐海县,2015,13.001,751.0895
532823,勐腊县,2015,14.011,786.6026
530827,孟连傣族拉祜族佤族自治县,2015,13.365,682.0247
532925,弥渡县,2015,6.909,225.4637
532504,弥勒市,2015,9.771,345.2148
530822,墨江哈尼族自治县,2015,8.854,398.5695
532323,牟定县,2015,7.838,231.7462
532324,南华县,2015,8.155,277.0726
532926,南涧彝族自治县,2015,9.453,317.5032
530821,宁洱哈尼族彝族自治县,2015,7.694,396.3918
530724,宁蒗彝族自治县,2015,5.089,238.0168
530103,盘龙区,2015,8.245,308.7693
532523,屏边苗族自治县,2015,9.366,515.1608
530302,麒麟区,2015,7.747,321.3819
530622,巧家县,2015,7.893,339.3306
532626,丘北县,2015,10.409,439.9318
533102,瑞丽市,2015,9.301,454.1852
530323,师宗县,2015,7.183,288.4679
530521,施甸县,2015,10.454,412.2601
530126,石林彝族自治县,2015,9.79,362.2094
532525,石屏县,2015,10.821,421.1851
532322,双柏县,2015,10.068,331.1315
530925,双江拉祜族佤族布朗族傣族自治县,2015,10.672,547.008
530681,水富市,2015,6.986,319.9483
530802,思茅区,2015,9.814,532.511
530127,嵩明县,2015,7.88,277.8181
530626,绥江县,2015,7.238,334.2143
530581,腾冲市,2015,9.373,529.5927
530423,通海县,2015,8.884,335.6941
530629,威信县,2015,8.207,372.9684
532927,巍山彝族回族自治县,2015,11.118,364.9947
533423,维西傈僳族自治县,2015,4.546,271.1793
532601,文山市,2015,9.983,528.1899
530102,五华区,2015,8.01,280.0182
532329,武定县,2015,8.405,272.5569
532623,西畴县,2015,7.561,386.9159
530829,西盟佤族自治县,2015,12.104,629.7606
530112,西山区,2015,7.31,263.6144
533401,香格里拉市,2015,3.308,267.82
532923,祥云县,2015,8.479,269.9816
530427,新平彝族傣族自治县,2015,9.083,350.8785
530381,宣威市,2015,8.499,384.9874
530129,寻甸回族彝族自治县,2015,8.127,305.1587
530623,盐津县,2015,10.856,464.5851
532622,砚山县,2015,7.731,362.4873
532922,漾濞彝族自治县,2015,7.307,253.3797
532325,姚安县,2015,9.067,296.597
530125,宜良县,2015,7.215,247.0321
530628,彝良县,2015,5.857,273.3115
530425,易门县,2015,11.281,370.2272
533123,盈江县,2015,9.853,610.3916
530923,永德县,2015,10.639,458.4559
532928,永平县,2015,9.32,326.5136
532327,永仁县,2015,10.049,269.0597
530625,永善县,2015,4.566,215.3102
530722,永胜县,2015,8.019,243.6049
530721,玉龙纳西族自治县,2015,4.476,208.3809
530428,元江哈尼族彝族傣族自治县,2015,11.616,472.1234
532328,元谋县,2015,9.951,223.0368
532528,元阳县,2015,10.325,465.5952
532929,云龙县,2015,6.758,300.4484
530922,云县,2015,8.961,353.9718
530303,沾益区,2015,8.707,351.9726
530602,昭阳区,2015,6.008,302.3874
530924,镇康县,2015,10.227,460.3774
530627,镇雄县,2015,8.534,408.6712
530825,镇沅彝族哈尼族拉祜族自治县,2015,7.642,330.6002
530181,安宁市,2016,7.244,291.1762
532924,宾川县,2016,8.786,281.2887
530927,沧源佤族自治县,2016,12.342,536.4436
530524,昌宁县,2016,8.345,291.7873
530114,呈贡区,2016,8.862,382.9098
530481,澄江市,2016,8.797,368.1125
532301,楚雄市,2016,9.188,314.6297
530624,大关县,2016,7.717,426.3574
532901,大理市,2016,7.813,284.8377
532326,大姚县,2016,8.91,302.8291
533422,德钦县,2016,2.065,181.3343
530113,东川区,2016,6.401,311.0212
530426,峨山彝族自治县,2016,8.315,299.488
532930,洱源县,2016,6.526,266.1407
530921,凤庆县,2016,9.673,354.6088
533323,福贡县,2016,7.397,451.9557
530124,富民县,2016,7.332,306.8653
532628,富宁县,2016,10.231,494.4898
530325,富源县,2016,5.545,341.7358
532501,个旧市,2016,7.465,351.0521
530926,耿马傣族佤族自治县,2016,9.077,383.7533
533324,贡山独龙族怒族自治县,2016,4.219,307.0837
530702,古城区,2016,6.035,237.0137
530111,官渡区,2016,6.431,288.5428
532627,广南县,2016,11.707,583.1203
532532,河口瑶族自治县,2016,5.831,306.2339
532932,鹤庆县,2016,9.708,334.1128
532529,红河县,2016,12.444,575.7318
530402,红塔区,2016,9.072,353.3782
530424,华宁县,2016,9.972,398.5674
530723,华坪县,2016,10.768,322.0238
530326,会泽县,2016,6.808,376.2192
532524,建水县,2016,10.481,423.8101
532931,剑川县,2016,8.285,374.4832
530826,江城哈尼族彝族自治县,2016,9.756,459.8433
530403,江川区,2016,11.251,448.4641
532530,金平苗族瑶族傣族自治县,2016,8.786,460.3011
530115,晋宁区,2016,7.166,301.3402
530823,景东彝族自治县,2016,9.551,352.5368
530824,景谷傣族彝族自治县,2016,12.051,527.1539
532801,景洪市,2016,10.683,531.4743
532502,开远市,2016,10.199,434.4361
533325,兰坪白族普米族自治县,2016,6.575,354.1363
530828,澜沧拉祜族自治县,2016,11.525,583.7377
533122,梁河县,2016,10.169,467.047
530902,临翔区,2016,9.153,400.3734
530523,龙陵县,2016,8.293,359.7937
530502,隆阳区,2016,11.268,425.607
533124,陇川县,2016,10.125,428.6632
533301,泸水市,2016,6.817,346.1465
532527,泸西县,2016,9.265,405.5513
530621,鲁甸县,2016,6.904,383.5209
530322,陆良县,2016,7.925,377.4897
532302,禄丰市,2016,10.67,381.3222
530128,禄劝彝族苗族自治县,2016,8.403,390.7477
530324,罗平县,2016,6.727,357.7574
532531,绿春县,2016,11.052,528.2382
532624,麻栗坡县,2016,7.194,439.7043
532625,马关县,2016,10.133,665.6601
530304,马龙区,2016,9.791,463.5008
533103,芒市,2016,12.831,540.7927
532503,蒙自市,2016,9.84,521.7373
532822,勐海县,2016,13.114,669.6256
532823,勐腊县,2016,14.105,707.3479
530827,孟连傣族拉祜族佤族自治县,2016,13.481,588.9877
532925,弥渡县,2016,7.005,232.3398
532504,弥勒市,2016,9.851,382.1748
530822,墨江哈尼族自治县,2016,8.913,387.4185
532323,牟定县,2016,7.947,259.5054
532324,南华县,2016,8.305,289.6327
532926,南涧彝族自治县,2016,9.536,327.642
530821,宁洱哈尼族彝族自治县,2016,7.752,364.5775
530724,宁蒗彝族自治县,2016,5.11,235.9742
530103,盘龙区,2016,8.307,399.8281
532523,屏边苗族自治县,2016,9.407,551.7001
530302,麒麟区,2016,7.815,410.4758
530622,巧家县,2016,7.9,422.4192
